severity,code,review,scope,ncts,message
P1,T05b,PARKINSON_NEW_AGENTS_NMA_REVIEW,trial,NCT03100149,"Sign-mixed effect: HR=-2.2, LCI=-4.45, UCI=0.05 — scale confusion likely"
P1,T05b,PHYSICAL_REHAB_OLDER_REVIEW,trial,NCT00871715,"Sign-mixed effect: HR=1.0, LCI=-2.4, UCI=4.4 — scale confusion likely"
P2,T06,ALOPECIA_JAKI_REVIEW,trial,NCT03732807,"publishedHR=35.27 outside sanity range [0.05, 20] on HR scale"
P2,T06,ALOPECIA_JAKI_REVIEW,trial,NCT04518995,"publishedHR=45.83 outside sanity range [0.05, 20] on HR scale"
P2,T06,ALOPECIA_JAKI_REVIEW,trial,NCT04797650,"publishedHR=36.86 outside sanity range [0.05, 20] on HR scale"
P2,T06,ANTIVEGF_NAMD_NMA_REVIEW,trial,NCT00061594,"publishedHR=20.8 outside sanity range [0.05, 20] on HR scale"
P2,T06,BIMEKIZUMAB_PSORIASIS_REVIEW,trial,NCT03410992,"publishedHR=67.27 outside sanity range [0.05, 20] on HR scale"
P2,T06,COMPLEMENT_C5_BROAD_NMA_REVIEW,trial,NCT04201262,"publishedHR=0.025 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT00855881,"publishedHR=39.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT00910429,"publishedHR=51.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT01416636,"publishedHR=31.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT02060721,"publishedHR=35.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT04293965,"publishedHR=42.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT00879008,"publishedHR=60.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,EOE_BIOLOGIC_NMA_REVIEW,trial,NCT04612985,"publishedHR=27.69 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04449029,"publishedHR=55.7 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04676802,"publishedHR=71.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04978038,"publishedHR=101 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04412135,"publishedHR=30.4 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT04449029,"publishedHR=35.5 outside sanity range [0.05, 20] on HR scale"
P2,T06,HCV_DAA_NEW_NMA_REVIEW,trial,NCT02201953,"publishedHR=99.04 outside sanity range [0.05, 20] on HR scale"
P2,T06,HCV_DAA_NEW_NMA_REVIEW,trial,NCT02639338,"publishedHR=31.13 outside sanity range [0.05, 20] on HR scale"
P2,T06,HEMOPHILIA_FACTOR_PROPHYLAXIS_REVIEW,trial,NCT02847637,"publishedHR=0.04 outside sanity range [0.05, 20] on HR scale"
P2,T06,HEPATITIS_HCV_DAA_REVIEW,trial,NCT02201940,"publishedHR=99.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,HEP_D_BULEVIRTIDE_NMA_REVIEW,trial,NCT03852719,"publishedHR=47.5 outside sanity range [0.05, 20] on HR scale"
P2,T06,HPV_DOSE_REDUCTION_REVIEW,trial,NCT03675256,"publishedHR=0.025 outside sanity range [0.05, 20] on HR scale"
P2,T06,HPV_VACCINE_SCHEDULES_REVIEW,trial,NCT00092534,"publishedHR=0.024 outside sanity range [0.05, 20] on HR scale"
P2,T06,HPV_VACCINE_SCHEDULES_REVIEW,trial,NCT03675256,"publishedHR=0.032 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL23_PSORIASIS_REVIEW,trial,NCT02207231,"publishedHR=25.8 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL23_PSORIASIS_REVIEW,trial,NCT02684370,"publishedHR=59.21 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL23_PSORIASIS_REVIEW,trial,NCT01722331,"publishedHR=48.38 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT02207231,"publishedHR=86.76 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT02684370,"publishedHR=74.83 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01474512,"publishedHR=252.18 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01646177,"publishedHR=63.64 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01365455,"publishedHR=314.11 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT03370133,"publishedHR=88.6 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT02207244,"publishedHR=147.09 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT02684357,"publishedHR=135.52 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01708590,"publishedHR=381.26 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01722331,"publishedHR=25.28 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT03410992,"publishedHR=871.9 outside sanity range [0.05, 20] on HR scale"
P2,T06,ITP_NEW_THERAPY_NMA_REVIEW,trial,NCT01438840,"publishedHR=24.12 outside sanity range [0.05, 20] on HR scale"
P2,T06,LENACAPAVIR_PREP_REVIEW,trial,NCT04994509,"publishedHR=0.02 outside sanity range [0.05, 20] on HR scale"
P2,T06,MITAPIVAT_THALASSEMIA_REVIEW,trial,NCT04770753,"publishedHR=24.7 outside sanity range [0.05, 20] on HR scale"
P2,T06,MYELOFIBROSIS_NEW_JAKI_REVIEW,trial,NCT01773187,"publishedHR=39.51 outside sanity range [0.05, 20] on HR scale"
P2,T06,NMOSD_BIOLOGICS_REVIEW,trial,NCT04201262,"publishedHR=0.025 outside sanity range [0.05, 20] on HR scale"
P2,T06,OBESITY_DRUGS_REVIEW,trial,NCT04184622,"publishedHR=36.7 outside sanity range [0.05, 20] on HR scale"
P2,T06,PBC_NEW_AGENTS_REVIEW,trial,NCT01654731,"publishedHR=63.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,PFO_STROKE_CLOSURE_NMA_REVIEW,trial,NCT00562289,"publishedHR=0.03 outside sanity range [0.05, 20] on HR scale"
P2,T06,PNH_NEW_COMPLEMENT_REVIEW,trial,NCT04558918,"publishedHR=33.87 outside sanity range [0.05, 20] on HR scale"
P2,T06,POLYCYTHEMIA_VERA_REVIEW,trial,NCT01243944,"publishedHR=28.6 outside sanity range [0.05, 20] on HR scale"
P2,T06,RECURRENT_PERICARDITIS_NMA_REVIEW,trial,NCT03737110,"publishedHR=0.04 outside sanity range [0.05, 20] on HR scale"
P2,T06,SMA_TREATMENTS_BROAD_REVIEW,trial,NCT02193074,"publishedHR=50.5 outside sanity range [0.05, 20] on HR scale"
P2,T07,DENGUE_VACCINE_NEW_NMA_REVIEW,trial,NCT02406729,CI ratio UCI/LCI=276.7x >100x — degenerate
P2,T07,DUCHENNE_GENE_THERAPY_REVIEW,trial,NCT01396239,CI ratio UCI/LCI=211.6x >100x — degenerate
P2,T07,DUCHENNE_GENE_THERAPY_REVIEW,trial,NCT02310906,CI ratio UCI/LCI=223.6x >100x — degenerate
P2,T07,EOE_BIOLOGIC_NMA_REVIEW,trial,NCT02379052,CI ratio UCI/LCI=307.6x >100x — degenerate
P2,T07,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04449029,CI ratio UCI/LCI=266.5x >100x — degenerate
P2,T07,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04676802,CI ratio UCI/LCI=260.2x >100x — degenerate
P2,T07,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04978038,CI ratio UCI/LCI=257.1x >100x — degenerate
P2,T07,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04412135,CI ratio UCI/LCI=258.4x >100x — degenerate
P2,T07,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT04792749,CI ratio UCI/LCI=272.8x >100x — degenerate
P2,T07,HCV_DAA_NEW_NMA_REVIEW,trial,NCT02201953,CI ratio UCI/LCI=249.4x >100x — degenerate
P2,T07,HEP_D_BULEVIRTIDE_NMA_REVIEW,trial,NCT03852719,CI ratio UCI/LCI=257.4x >100x — degenerate
P2,T07,ITP_NEW_AGENTS_REVIEW,trial,NCT02076399,CI ratio UCI/LCI=263.1x >100x — degenerate
P2,T07,ITP_NEW_AGENTS_REVIEW,trial,NCT02075021,CI ratio UCI/LCI=264.1x >100x — degenerate
P2,T07,ITP_NEW_THERAPY_NMA_REVIEW,trial,NCT01438840,CI ratio UCI/LCI=242.9x >100x — degenerate
P2,T07,ITP_NEW_THERAPY_NMA_REVIEW,trial,NCT02076412,CI ratio UCI/LCI=261.8x >100x — degenerate
P2,T07,MYELOFIBROSIS_NEW_JAKI_REVIEW,trial,NCT01773187,CI ratio UCI/LCI=264.6x >100x — degenerate
P2,T07,PBC_NEW_AGENTS_REVIEW,trial,NCT01654731,CI ratio UCI/LCI=256.7x >100x — degenerate
P2,T07,PFO_STROKE_CLOSURE_NMA_REVIEW,trial,NCT00562289,CI ratio UCI/LCI=260.0x >100x — degenerate
P2,T07,PFO_STROKE_CLOSURE_NMA_REVIEW,trial,NCT01550588,CI ratio UCI/LCI=325.0x >100x — degenerate
P2,T07,PNH_NEW_COMPLEMENT_REVIEW,trial,NCT04558918,CI ratio UCI/LCI=253.2x >100x — degenerate
P2,T07,POLYCYTHEMIA_VERA_REVIEW,trial,NCT01243944,CI ratio UCI/LCI=268.0x >100x — degenerate
P2,T07,SMA_TREATMENTS_BROAD_REVIEW,trial,NCT02193074,CI ratio UCI/LCI=250.0x >100x — degenerate
P2,T10,AD_PEDIATRIC_BIOLOGIC_NMA_REVIEW,trial,NCT03345914,baseline.n=251 differs from tN+cN=167 by >15%
P2,T10,AD_PEDIATRIC_BIOLOGIC_NMA_REVIEW,trial,NCT03346434,baseline.n=367 differs from tN+cN=245 by >15%
P2,T10,ANTI_PD1_GASTRIC_REVIEW,trial,NCT02370498,baseline.n=592 differs from tN+cN=395 by >15%
P2,T10,ANTI_PD1_GASTRIC_REVIEW,trial,NCT02494583,baseline.n=763 differs from tN+cN=506 by >15%
P2,T10,ANTI_PDL1_BLADDER_REVIEW,trial,NCT02853305,baseline.n=1010 differs from tN+cN=703 by >15%
P2,T10,ANTI_PDL1_BLADDER_REVIEW,trial,NCT02807636,baseline.n=1213 differs from tN+cN=851 by >15%
P2,T10,AXSPA_BIOLOGICS_REVIEW,trial,NCT01358175,baseline.n=371 differs from tN+cN=246 by >15%
P2,T10,AXSPA_BIOLOGICS_REVIEW,trial,NCT01649375,baseline.n=219 differs from tN+cN=147 by >15%
P2,T10,AXSPA_BIOLOGICS_REVIEW,trial,NCT02008916,baseline.n=226 differs from tN+cN=150 by >15%
P2,T10,AXSPA_BIOLOGICS_REVIEW,trial,NCT02696031,baseline.n=341 differs from tN+cN=168 by >15%
P2,T10,AXSPA_BIOLOGICS_REVIEW,trial,NCT02696785,baseline.n=316 differs from tN+cN=202 by >15%
P2,T10,AXSPA_BIOLOGICS_REVIEW,trial,NCT02757352,baseline.n=303 differs from tN+cN=207 by >15%
P2,T10,BARIATRIC_RYGB_VS_SG_REVIEW,trial,NCT00432809,baseline.n=150 differs from tN+cN=96 by >15%
P2,T10,BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,trial,NCT02807636,baseline.n=1213 differs from tN+cN=851 by >15%
P2,T10,BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,trial,NCT02516241,baseline.n=1032 differs from tN+cN=690 by >15%
P2,T10,BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,trial,NCT03682068,baseline.n=1265 differs from tN+cN=845 by >15%
P2,T10,CDK46_BREAST_CANCER_REVIEW,trial,NCT03079011,baseline.n=1017 differs from tN+cN=172 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT02456740,baseline.n=955 differs from tN+cN=637 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT02629861,baseline.n=875 differs from tN+cN=584 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT02621931,baseline.n=1130 differs from tN+cN=750 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT03308968,baseline.n=838 differs from tN+cN=560 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT02614183,baseline.n=858 differs from tN+cN=638 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT02614196,baseline.n=915 differs from tN+cN=676 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT02614261,baseline.n=1117 differs from tN+cN=831 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT02559895,baseline.n=888 differs from tN+cN=445 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT02974153,baseline.n=1072 differs from tN+cN=722 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT04418765,baseline.n=890 differs from tN+cN=589 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT03777059,baseline.n=910 differs from tN+cN=444 by >15%
P2,T10,CGRP_MIGRAINE_PREVENT_REVIEW,trial,NCT03855137,baseline.n=778 differs from tN+cN=502 by >15%
P2,T10,CHECKPOINT_ESOPHAGEAL_SCC_REVIEW,trial,NCT03143153,baseline.n=970 differs from tN+cN=645 by >15%
P2,T10,CHECKPOINT_ESOPHAGEAL_SCC_REVIEW,trial,NCT02564263,baseline.n=628 differs from tN+cN=322 by >15%
P2,T10,CHECKPOINT_MELANOMA_1L_REVIEW,trial,NCT01844505,baseline.n=945 differs from tN+cN=629 by >15%
P2,T10,COMPLEMENT_C5_BROAD_NMA_REVIEW,trial,NCT04201262,baseline.n=58 differs from tN+cN=105 by >15%
P2,T10,COVID19_VACCINES_REVIEW,trial,NCT04611802,baseline.n=29960 differs from tN+cN=25452 by >15%
P2,T10,COVID19_VACCINES_REVIEW,trial,NCT04510207,baseline.n=40411 differs from tN+cN=26911 by >15%
P2,T10,COVID19_VACCINES_REVIEW,trial,NCT04652102,baseline.n=39680 differs from tN+cN=25616 by >15%
P2,T10,CRC_TARGETED_BROAD_REVIEW,trial,NCT02928224,baseline.n=665 differs from tN+cN=441 by >15%
P2,T10,DCD_HEART_TRANSPLANT_NMA_REVIEW,trial,NCT03831048,baseline.n=240 differs from tN+cN=170 by >15%
P2,T10,DEPRESSION_NEW_RAPID_REVIEW,trial,NCT02418585,baseline.n=342 differs from tN+cN=228 by >15%
P2,T10,DEPRESSION_PSYCHEDELIC_NMA_REVIEW,trial,NCT03775200,baseline.n=233 differs from tN+cN=158 by >15%
P2,T10,DRY_AMD_GA_BROAD_NMA_REVIEW,trial,NCT03525613,baseline.n=637 differs from tN+cN=424 by >15%
P2,T10,DRY_AMD_GA_BROAD_NMA_REVIEW,trial,NCT03525600,baseline.n=621 differs from tN+cN=416 by >15%
P2,T10,DRY_AMD_GA_BROAD_NMA_REVIEW,trial,NCT03807935,baseline.n=246 differs from tN+cN=166 by >15%
P2,T10,ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,trial,NCT03204318,baseline.n=638 differs from tN+cN=425 by >15%
P2,T10,ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,trial,NCT03204331,baseline.n=624 differs from tN+cN=416 by >15%
P2,T10,ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,trial,NCT03654274,baseline.n=486 differs from tN+cN=324 by >15%
P2,T10,ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,trial,NCT03992846,baseline.n=526 differs from tN+cN=351 by >15%
P2,T10,ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,trial,NCT04244175,baseline.n=511 differs from tN+cN=341 by >15%
P2,T10,ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,trial,NCT04244162,baseline.n=525 differs from tN+cN=350 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT02654054,baseline.n=412 differs from tN+cN=308 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT02691494,baseline.n=378 differs from tN+cN=280 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT02913716,baseline.n=388 differs from tN+cN=255 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT02913768,baseline.n=382 differs from tN+cN=252 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT03204318,baseline.n=638 differs from tN+cN=425 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT03204331,baseline.n=623 differs from tN+cN=418 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT01931670,baseline.n=872 differs from tN+cN=534 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT01760954,baseline.n=815 differs from tN+cN=527 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT03070899,baseline.n=574 differs from tN+cN=383 by >15%
P2,T10,GnRH_ANTAGONISTS_GYN_REVIEW,trial,NCT03070951,baseline.n=558 differs from tN+cN=371 by >15%
P2,T10,HEAD_NECK_IO_BROAD_REVIEW,trial,NCT02358031,baseline.n=882 differs from tN+cN=601 by >15%
P2,T10,HEAD_NECK_IO_BROAD_REVIEW,trial,NCT02551159,baseline.n=736 differs from tN+cN=480 by >15%
P2,T10,HEMOPHILIA_FACTOR_PROPHYLAXIS_REVIEW,trial,NCT02622321,baseline.n=109 differs from tN+cN=53 by >15%
P2,T10,HEMOPHILIA_NEW_AGENTS_NMA_REVIEW,trial,NCT03569891,baseline.n=54 differs from tN+cN=108 by >15%
P2,T10,HEMOPHILIA_NEW_AGENTS_NMA_REVIEW,trial,NCT03370913,baseline.n=134 differs from tN+cN=266 by >15%
P2,T10,HFNC_NIV_RESP_FAILURE_REVIEW,trial,NCT01320384,baseline.n=310 differs from tN+cN=216 by >15%
P2,T10,HFNC_NIV_RESP_FAILURE_REVIEW,trial,NCT04576702,baseline.n=1273 differs from tN+cN=799 by >15%
P2,T10,HYPOFRAC_BREAST_RT_NMA_REVIEW,trial,NCT01993004,baseline.n=4096 differs from tN+cN=2730 by >15%
P2,T10,HYPOFRAC_BREAST_RT_NMA_REVIEW,trial,NCT00674570,baseline.n=915 differs from tN+cN=613 by >15%
P2,T10,HYPOFRAC_BREAST_RT_NMA_REVIEW,trial,NCT00185445,baseline.n=2018 differs from tN+cN=1338 by >15%
P2,T10,HYPOFRAC_BREAST_RT_NMA_REVIEW,trial,NCT00098560,baseline.n=2617 differs from tN+cN=1743 by >15%
P2,T10,IBD_BIOLOGICS_REVIEW,trial,NCT01369329,baseline.n=741 differs from tN+cN=494 by >15%
P2,T10,IBD_BIOLOGICS_REVIEW,trial,NCT01369342,baseline.n=628 differs from tN+cN=419 by >15%
P2,T10,IBD_BIOLOGICS_REVIEW,trial,NCT01369355,baseline.n=397 differs from tN+cN=265 by >15%
P2,T10,IBD_BIOLOGICS_REVIEW,trial,NCT02407236,baseline.n=961 differs from tN+cN=640 by >15%
P2,T10,IBD_BIOLOGICS_REVIEW,trial,NCT03104413,baseline.n=931 differs from tN+cN=559 by >15%
P2,T10,IBD_BIOLOGICS_REVIEW,trial,NCT03105128,baseline.n=618 differs from tN+cN=411 by >15%
P2,T10,IBD_BIOLOGICS_REVIEW,trial,NCT03105102,baseline.n=712 differs from tN+cN=498 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT01710358,baseline.n=1305 differs from tN+cN=975 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT01721057,baseline.n=684 differs from tN+cN=455 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT01721044,baseline.n=527 differs from tN+cN=353 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT01711359,baseline.n=588 differs from tN+cN=441 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT02629159,baseline.n=1629 differs from tN+cN=1302 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT02706951,baseline.n=648 differs from tN+cN=433 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT02706873,baseline.n=947 differs from tN+cN=631 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT02675426,baseline.n=661 differs from tN+cN=442 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT02889796,baseline.n=1755 differs from tN+cN=950 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT02873936,baseline.n=448 differs from tN+cN=300 by >15%
P2,T10,JAK_RA_REVIEW,trial,NCT02886728,baseline.n=1249 differs from tN+cN=832 by >15%
P2,T10,LUPUS_NEW_BIOLOGICS_REVIEW,trial,NCT02446912,baseline.n=457 differs from tN+cN=364 by >15%
P2,T10,LUPUS_NEW_BIOLOGICS_REVIEW,trial,NCT03252587,baseline.n=363 differs from tN+cN=242 by >15%
P2,T10,MASH_DRUGS_REVIEW,trial,NCT03900429,baseline.n=966 differs from tN+cN=642 by >15%
P2,T10,MM_NDMM_QUAD_NMA_REVIEW,trial,NCT03224507,baseline.n=474 differs from tN+cN=316 by >15%
P2,T10,MYELOFIBROSIS_NEW_JAKI_REVIEW,trial,NCT02055781,baseline.n=311 differs from tN+cN=221 by >15%
P2,T10,MYOPIA_PROGRESSION_NMA_REVIEW,trial,NCT02401880,baseline.n=438 differs from tN+cN=220 by >15%
P2,T10,NEOADJUVANT_IO_BREAST_REVIEW,trial,NCT03036488,baseline.n=1174 differs from tN+cN=992 by >15%
P2,T10,NMOSD_BIOLOGICS_REVIEW,trial,NCT04201262,baseline.n=58 differs from tN+cN=105 by >15%
P2,T10,NSCLC_PD1_1L_REVIEW,trial,NCT03088540,baseline.n=712 differs from tN+cN=563 by >15%
P2,T10,NSCLC_PD1_1L_REVIEW,trial,NCT03164616,baseline.n=1013 differs from tN+cN=675 by >15%
P2,T10,NSCLC_PERIOP_IO_NMA_REVIEW,trial,NCT03158129,baseline.n=60 differs from tN+cN=43 by >15%
P2,T10,OAB_BETA3_NMA_REVIEW,trial,NCT03492281,baseline.n=1518 differs from tN+cN=1066 by >15%
P2,T10,OBESITY_DUAL_TRIPLE_AGONIST_REVIEW,trial,NCT04881760,baseline.n=338 differs from tN+cN=150 by >15%
P2,T10,OPIOID_INDUCED_CONSTIPATION_REVIEW,trial,NCT01309841,baseline.n=652 differs from tN+cN=434 by >15%
P2,T10,OPIOID_INDUCED_CONSTIPATION_REVIEW,trial,NCT01309854,baseline.n=700 differs from tN+cN=464 by >15%
P2,T10,OPIOID_INDUCED_CONSTIPATION_REVIEW,trial,NCT01473960,baseline.n=854 differs from tN+cN=570 by >15%
P2,T10,OPIOID_INDUCED_CONSTIPATION_REVIEW,trial,NCT01443403,baseline.n=720 differs from tN+cN=480 by >15%
P2,T10,OSTEOPOROSIS_BROAD_NMA_REVIEW,trial,NCT01343004,baseline.n=2463 differs from tN+cN=1645 by >15%
P2,T10,PAH_SOTATERCEPT_BROAD_REVIEW,trial,NCT01794624,baseline.n=742 differs from tN+cN=500 by >15%
P2,T10,PBC_NEW_AGENTS_REVIEW,trial,NCT01473524,baseline.n=217 differs from tN+cN=144 by >15%
P2,T10,PCSK9_INHIBITORS_CV_REVIEW,trial,NCT01709513,baseline.n=314 differs from tN+cN=250 by >15%
P2,T10,PD1_RCC_1L_REVIEW,trial,NCT02231749,baseline.n=1096 differs from tN+cN=847 by >15%
P2,T10,PD1_RCC_1L_REVIEW,trial,NCT02811861,baseline.n=1069 differs from tN+cN=712 by >15%
P2,T10,PFO_STROKE_CLOSURE_NMA_REVIEW,trial,NCT00562289,baseline.n=663 differs from tN+cN=473 by >15%
P2,T10,PROSTATE_AR_NEXT_GEN_REVIEW,trial,NCT02319837,baseline.n=1068 differs from tN+cN=713 by >15%
P2,T10,PROSTATE_MRI_PSMA_DIAG_NMA_REVIEW,trial,NCT03249584,baseline.n=251 differs from tN+cN=502 by >15%
P2,T10,PROSTATE_PARP_HRR_BROAD_REVIEW,trial,NCT03748641,baseline.n=670 differs from tN+cN=423 by >15%
P2,T10,PROSTATE_PARP_HRR_BROAD_REVIEW,trial,NCT02987543,baseline.n=387 differs from tN+cN=245 by >15%
P2,T10,RECURRENT_PERICARDITIS_NMA_REVIEW,trial,NCT03737110,baseline.n=86 differs from tN+cN=61 by >15%
P2,T10,RIVAROXABAN_VASC_REVIEW,trial,NCT01776424,baseline.n=27395 differs from tN+cN=18278 by >15%
P2,T10,RIVAROXABAN_VASC_REVIEW,trial,NCT00809965,baseline.n=15526 differs from tN+cN=10350 by >15%
P2,T10,ROP_ANTI_VEGF_NMA_REVIEW,trial,NCT02134457,baseline.n=225 differs from tN+cN=151 by >15%
P2,T10,SCD_NEW_THERAPY_BROAD_NMA_REVIEW,trial,NCT01895361,baseline.n=198 differs from tN+cN=132 by >15%
P2,T10,SCD_NEW_THERAPY_BROAD_NMA_REVIEW,trial,NCT03036813,baseline.n=274 differs from tN+cN=182 by >15%
P2,T10,SCLC_IO_REVIEW,trial,NCT03043872,baseline.n=805 differs from tN+cN=537 by >15%
P2,T10,SCLC_IO_REVIEW,trial,NCT03703297,baseline.n=730 differs from tN+cN=530 by >15%
P2,T10,SEVERE_ASTHMA_BIOLOGICS_REVIEW,trial,NCT01928771,baseline.n=1205 differs from tN+cN=805 by >15%
P2,T10,SEVERE_ASTHMA_BIOLOGICS_REVIEW,trial,NCT01914757,baseline.n=1306 differs from tN+cN=865 by >15%
P2,T10,SEVERE_ASTHMA_BIOLOGICS_REVIEW,trial,NCT02075255,baseline.n=220 differs from tN+cN=148 by >15%
P2,T10,SEVERE_ASTHMA_BIOLOGICS_REVIEW,trial,NCT02414854,baseline.n=1902 differs from tN+cN=944 by >15%
P2,T10,T1D_CLOSED_LOOP_NMA_REVIEW,trial,NCT03665025,baseline.n=113 differs from tN+cN=226 by >15%
P2,T10,T1D_CLOSED_LOOP_NMA_REVIEW,trial,NCT04003727,baseline.n=161 differs from tN+cN=322 by >15%
P2,T10,T1D_CLOSED_LOOP_NMA_REVIEW,trial,NCT03879382,baseline.n=240 differs from tN+cN=480 by >15%
P2,T10,TRIPLE_THERAPY_COPD_REVIEW,trial,NCT02164513,baseline.n=10355 differs from tN+cN=8285 by >15%
P2,T10,TRIPLE_THERAPY_COPD_REVIEW,trial,NCT02465567,baseline.n=8509 differs from tN+cN=4257 by >15%
P2,T10,TRIPLE_THERAPY_COPD_REVIEW,trial,NCT02497001,baseline.n=1902 differs from tN+cN=1266 by >15%
P2,T10,TRIPLE_THERAPY_COPD_REVIEW,trial,NCT01911364,baseline.n=2691 differs from tN+cN=2152 by >15%
